24	15	51	30	55	29	31	28	25	30	31	47	31	51	56	37	47	33	39	22	42	51	49	26	8	25	30	14	34	59	32	29	42	32	30	20	30	32	30	25	31	63	42	55	33	42	48	19	39	35	36	42	22	24	48	50	22	32	23	55	44	58	40	32	38	39	18	55	39	36	34	54	17	51	28	31	25	15	39	50	26	35	19	39	35	8	19	51	13	51	65	51	40	51	39	57	17	14	19	39	31	18	44	51	43	35	42	44	20	40	20	38	20	16	26	21	18	47	32	47	19	47	31	43	36	35	17	42	21	40	19	49	28	31	15	31	40	25	19	45	44	45	31	23	18	18	33	58	26	17	43	36	32	61	52	49	48	48	54	38	23	32	20	65	39	42
31	55	14	45	31	31	42	40	58	29	38	44	49	55	51	43	36	42	31	33	43	44	17	78	33	49	29	35	31	40	39	48	26	17	33	42	40	48	31	42	32	23	38	51	21	25	28	33	32	29	34	20	38	38	16	29	39	13	36	26	34	42	15	8	58	48	61	33	31	61	40	14	35	28	40	42	20	51	45	49	40	34	33	33	21	32	17	49	42	47	42	23	40	32	37	20	33	40	30	31	51	20	26	44	42	60	38	44	30	78	19	45	32	30	42	26	60	46	36	32	30	21	20	42	30	60	65	59	13	40	29	31	31	18	36	39	47	32	20	38	38	37	20	49	26	51	29	36	49	32	42	29	78	34	20	28	59	38	35	44	58	16	21	48	40	29
44	31	54	21	27	34	42	51	39	61	36	51	20	40	60	52	34	15	26	16	51	58	34	54	22	49	30	57	37	33	19	31	24	31	38	65	48	38	36	47	19	57	36	36	32	40	40	27	31	15	27	26	30	26	48	43	16	36	31	39	35	35	31	13	53	16	25	42	44	17	31	48	38	29	37	22	28	20	33	38	51	18	34	25	48	17	15	40	27	60	30	31	35	49	24	17	32	58	47	64	26	17	48	29	32	32	51	48	26	31	30	30	43	51	34	35	17	33	26	49	19	61	35	42	32	55	32	60	51	35	36	49	14	35	60	32	35	45	37	20	19	31	40	27	38	20	31	52	31	44	27	25	61	30	65	61	29	31	47	51	36	35	48	13	15	20
21	17	29	21	49	61	54	36	52	46	18	35	59	51	33	17	19	17	52	40	8	45	42	39	21	58	42	18	55	34	36	49	40	29	42	30	51	15	47	34	24	36	61	20	38	38	47	30	26	61	30	46	55	25	36	42	42	44	27	59	31	16	42	21	42	31	39	32	20	43	20	20	26	32	56	47	39	30	50	36	26	31	40	35	29	34	31	49	49	33	19	60	15	27	50	35	43	42	25	36	31	16	45	26	47	48	40	35	39	25	18	27	46	55	35	26	28	61	14	14	48	37	34	36	20	43	47	50	35	33	27	45	55	25	32	61	36	53	29	23	33	61	40	38	48	36	27	33	56	31	45	43	42	32	48	26	34	42	36	47	55	15	20	40	36	45
38	26	50	35	36	36	57	42	15	40	30	42	31	26	59	34	34	42	61	32	26	38	32	49	17	64	43	47	23	30	56	64	13	43	20	49	31	49	42	30	36	37	38	38	56	64	34	49	64	58	50	36	47	48	35	45	42	65	42	51	47	43	29	36	63	32	48	33	38	27	47	29	17	47	54	34	27	30	21	20	51	33	31	42	46	17	48	36	42	14	44	48	33	42	42	27	33	49	27	59	55	16	36	26	64	19	17	56	31	31	39	19	44	20	51	37	29	39	29	29	36	47	63	35	17	43	42	31	29	36	36	30	42	59	39	42	33	47	53	44	30	44	36	32	27	39	36	39	38	20	36	45	47	42	52	18	57	15	36	36	29	58	42	14	20	40
78	40	30	37	40	78	25	51	35	25	36	35	47	32	36	27	51	35	30	40	45	44	42	44	36	35	31	26	17	50	43	49	61	27	27	36	15	17	14	20	38	36	32	55	25	33	16	25	36	49	40	35	48	29	50	32	14	48	47	27	26	38	36	20	16	37	15	42	28	48	26	51	35	56	35	17	29	47	55	27	42	20	55	36	33	20	43	49	34	43	42	51	25	32	34	18	17	17	65	17	42	45	42	51	34	15	21	51	22	49	18	43	31	58	43	48	20	20	33	24	27	60	45	42	55	16	44	32	49	31	23	23	31	30	18	63	27	47	35	45	13	51	49	61	24	26	20	48	26	48	54	36	61	34	30	48	38	25	46	32	20	14	27	55	27	36
33	25	56	35	23	36	38	31	78	36	19	64	39	40	57	29	55	27	27	36	49	23	31	28	42	14	47	34	51	59	36	36	47	44	35	33	36	27	33	32	19	50	27	42	39	44	58	42	40	23	44	36	28	53	34	47	44	32	44	20	31	32	31	54	47	55	30	33	31	15	48	23	33	51	31	45	65	65	19	43	31	35	32	32	51	20	40	36	19	30	29	39	31	36	32	42	43	38	32	34	29	49	54	31	40	29	35	47	47	30	40	26	36	18	25	20	51	27	44	20	39	36	25	46	36	25	42	57	45	51	47	31	55	48	35	36	51	30	55	14	15	31	49	56	44	42	17	19	51	42	57	18	36	48	43	29	42	45	32	39	39	47	36	15	57	40
40	54	36	37	29	24	44	43	26	30	29	20	27	31	42	17	49	65	48	18	34	40	48	30	47	47	40	25	17	50	59	40	60	32	26	31	45	20	26	32	42	35	45	43	16	54	32	57	40	24	34	30	32	34	31	31	47	17	31	23	29	15	32	20	30	29	35	18	36	39	54	46	31	32	26	39	38	47	42	42	52	32	47	26	32	34	52	57	20	25	27	15	31	53	16	17	15	36	43	17	32	48	31	55	55	56	48	31	29	45	56	48	55	42	31	47	51	55	44	13	56	36	25	40	31	29	49	31	25	36	39	38	33	61	34	20	13	19	50	17	20	44	48	21	65	38	38	48	34	39	32	27	55	39	46	42	42	55	47	15	20	21	30	29	43	35
44	26	57	42	29	24	38	35	64	20	45	47	28	45	47	48	35	39	39	47	49	35	38	51	44	42	61	49	24	36	42	33	47	36	32	13	16	32	35	78	47	52	47	13	14	31	32	50	40	19	17	45	55	25	55	25	32	34	30	36	52	20	15	20	29	39	49	17	21	46	55	53	37	34	58	42	47	57	19	42	38	39	34	35	23	34	48	25	61	36	15	42	32	23	51	40	15	26	26	32	40	35	59	51	20	25	30	50	18	22	54	31	31	44	33	17	39	51	64	35	32	40	42	21	34	22	56	44	18	57	15	78	29	31	44	33	36	42	26	78	29	31	18	33	35	36	61	32	64	20	60	47	61	48	30	31	19	27	36	25	26	52	35	57	29	32
31	22	47	26	48	44	78	38	23	19	29	13	46	49	50	33	49	47	31	51	47	16	55	33	31	25	36	32	55	19	40	48	49	60	17	19	36	17	42	30	38	31	35	36	20	42	51	35	42	63	18	23	17	57	55	42	21	49	37	42	35	54	35	44	58	19	32	47	35	19	26	51	27	30	48	57	25	33	32	8	30	59	23	33	56	20	47	40	36	34	23	53	39	15	39	55	27	29	32	42	37	31	39	18	49	26	57	47	28	39	61	16	32	29	33	38	34	20	14	51	32	49	26	33	30	47	35	56	32	33	29	42	20	30	36	36	25	34	26	55	43	29	45	39	42	36	42	29	26	42	42	65	49	47	42	17	20	48	26	31	13	43	44	37	22	17
47	20	36	35	17	32	40	19	37	64	33	18	78	58	31	33	31	26	40	25	20	39	58	24	30	55	30	47	39	44	29	43	32	27	47	26	34	42	23	31	19	37	36	39	44	42	29	42	35	42	31	51	26	19	51	30	61	32	47	43	45	26	47	35	44	42	47	51	25	42	42	49	35	59	42	15	13	59	25	31	35	36	32	51	24	37	35	27	30	29	49	23	36	36	58	59	55	51	46	35	40	44	36	36	31	50	48	57	31	55	42	31	48	58	38	16	32	61	20	20	26	26	44	34	16	55	30	35	35	31	25	20	48	37	26	54	34	17	39	39	58	42	35	31	48	54	61	55	49	61	36	36	64	58	51	26	52	39	20	47	28	39	37	40	61	13
16	32	57	39	26	57	42	30	27	43	38	27	45	36	17	37	32	39	29	42	44	23	50	15	20	55	29	55	29	36	32	46	15	40	43	19	45	30	35	44	14	78	63	34	36	30	16	42	43	42	30	29	24	30	28	52	43	38	33	43	30	57	63	51	14	14	42	33	42	26	56	21	33	36	20	49	19	24	40	20	37	31	19	26	24	29	32	39	24	35	63	42	45	33	31	54	15	23	20	31	44	31	33	56	15	25	31	54	35	32	17	15	55	51	61	49	31	38	20	31	42	24	21	13	29	20	42	30	25	20	27	17	31	31	36	20	56	31	29	42	55	44	31	29	47	47	31	42	44	61	50	38	47	28	20	42	14	26	59	28	20	27	51	44	65	32
44	13	42	28	50	32	40	45	27	55	30	16	49	8	31	16	39	30	36	31	47	28	17	61	30	50	30	42	24	43	55	34	33	54	58	32	39	42	48	32	13	28	14	51	56	36	24	34	20	56	37	36	43	47	34	31	51	34	56	47	45	36	31	21	21	25	29	44	32	31	51	17	36	28	27	42	42	16	25	20	20	20	25	40	15	65	34	35	43	28	50	57	20	47	50	42	60	30	35	35	37	56	38	64	49	42	42	47	32	63	51	31	29	19	32	45	34	36	61	30	30	14	42	43	20	32	42	21	17	40	35	37	49	31	27	32	15	30	17	31	36	29	34	63	47	44	17	42	54	38	31	30	39	50	19	30	48	40	57	40	53	22	43	39	42	44
27	43	25	37	39	17	48	42	39	16	44	20	33	16	26	31	43	49	30	38	22	45	34	55	30	55	29	43	29	28	55	21	60	16	31	26	33	60	55	26	54	49	31	43	29	56	42	39	16	26	51	39	21	24	36	51	32	49	30	31	35	38	26	21	60	36	45	58	16	36	42	17	39	16	29	36	34	42	29	26	40	28	29	44	35	29	17	56	47	35	55	47	30	54	30	42	38	36	50	20	47	32	48	55	49	61	32	49	49	52	45	22	35	27	25	46	37	30	36	31	55	56	42	50	39	31	25	49	65	46	22	42	55	18	23	36	27	34	23	20	53	42	45	15	52	56	34	56	44	19	27	22	31	36	78	47	31	35	48	30	15	49	44	29	30	48
17	17	27	47	17	35	34	48	33	40	31	15	39	37	48	14	42	33	25	34	27	22	42	16	39	38	49	15	45	34	44	35	42	24	13	31	30	42	55	49	30	33	38	42	47	51	52	47	30	44	36	45	20	61	31	29	42	35	39	40	32	34	38	43	17	57	20	31	17	31	49	28	57	38	31	49	30	58	51	42	37	17	36	17	30	31	47	19	36	35	40	37	55	42	16	44	31	42	30	60	42	51	32	18	36	32	35	42	45	31	22	22	25	44	35	37	35	32	63	8	35	42	49	17	36	51	34	32	47	43	37	25	19	20	30	17	38	51	35	27	44	55	61	20	42	39	21	36	23	17	40	35	29	19	23	29	31	18	64	59	47	36	42	42	37	36
60	31	35	38	32	58	14	40	45	45	36	20	30	53	15	42	34	22	20	47	20	42	43	26	42	45	43	25	35	50	57	25	65	57	21	33	8	32	45	20	38	36	48	32	40	42	26	32	36	40	15	58	18	30	34	32	40	19	38	51	24	40	44	39	24	25	15	27	17	61	40	29	23	23	17	26	21	51	21	78	36	42	46	26	47	29	45	33	8	25	17	34	26	40	47	56	29	35	44	64	35	26	51	21	32	42	50	65	27	25	43	25	57	40	49	60	29	36	49	38	52	34	40	58	60	57	39	25	42	28	58	51	31	40	30	51	35	40	29	43	46	49	20	43	14	35	31	34	33	42	15	17	50	60	23	31	19	33	44	45	20	51	34	40	64	32
45	29	51	30	43	24	36	54	35	20	45	31	32	32	20	50	16	40	40	50	15	57	53	57	42	36	57	17	38	23	33	44	46	34	40	19	42	48	42	42	38	39	37	15	33	30	39	24	29	42	29	14	49	31	39	44	61	33	36	32	34	33	43	48	18	49	15	54	44	31	48	38	31	50	31	30	47	51	65	20	22	55	22	65	24	40	18	22	34	47	32	21	26	55	36	60	33	26	36	42	44	55	25	16	42	49	19	48	49	36	32	8	51	31	28	36	15	15	48	35	36	31	15	32	55	43	34	31	33	47	53	29	57	46	25	30	39	17	40	36	57	26	51	38	38	49	24	26	57	35	25	61	42	34	26	29	31	47	32	38	17	47	26	52	40	36
42	33	59	42	8	29	17	8	36	40	54	20	52	20	52	49	44	39	42	43	26	8	18	29	32	30	42	42	25	59	38	43	44	18	21	32	55	32	36	36	50	50	31	34	54	34	56	43	21	14	38	53	25	30	34	31	30	30	21	55	34	17	21	42	32	40	34	30	43	26	47	45	15	48	29	43	49	53	29	34	34	64	42	29	52	35	47	36	48	38	78	35	31	78	39	36	49	36	37	53	35	55	49	39	35	39	42	42	39	40	35	61	20	25	27	39	15	52	32	36	38	30	44	38	51	39	31	34	33	55	43	28	51	44	61	19	16	21	36	34	42	64	30	29	51	28	35	26	21	38	20	54	19	29	19	44	18	25	51	33	50	49	37	21	31	17
22	24	31	32	64	42	20	35	39	38	20	17	57	20	20	17	36	45	49	42	46	45	61	47	22	51	52	32	31	20	14	33	20	19	40	35	36	20	25	27	33	47	27	47	22	51	48	39	29	54	28	29	49	36	45	36	50	55	29	14	42	44	36	55	54	56	42	26	47	35	42	30	32	37	36	42	55	38	33	42	47	36	58	36	38	51	25	17	38	60	17	47	38	24	34	44	31	25	51	36	33	37	47	30	28	52	14	51	43	29	25	47	48	23	30	31	31	31	32	40	15	36	58	27	29	27	65	31	42	64	44	65	39	17	26	47	14	18	38	31	64	60	33	39	30	32	43	49	32	40	44	36	34	31	14	59	65	35	31	32	27	35	31	24	18	40
31	56	36	31	40	48	27	47	60	39	40	29	20	55	36	18	40	44	42	32	34	17	19	14	20	23	64	54	30	37	26	20	53	29	16	26	21	38	40	30	36	17	16	48	55	64	51	17	27	42	33	39	35	15	21	35	42	36	45	31	43	38	42	15	49	31	52	54	20	52	49	34	45	32	14	51	42	29	49	38	36	55	26	25	40	32	35	43	29	40	47	39	61	52	27	56	65	18	55	42	38	57	20	63	20	61	29	17	58	16	46	34	48	42	33	25	43	36	40	42	35	47	31	32	30	33	20	29	47	48	14	25	38	51	13	29	48	42	21	31	29	55	40	15	55	18	51	34	52	8	49	47	30	36	19	31	36	51	36	8	15	51	42	25	31	29
42	8	36	31	50	38	23	42	29	16	49	19	51	17	17	47	25	44	55	26	49	31	40	36	35	19	44	20	17	18	49	45	38	29	78	39	39	17	49	30	40	65	21	14	19	19	47	50	47	51	40	36	57	36	36	33	78	51	34	54	42	47	27	33	52	38	46	19	57	47	47	44	30	58	26	47	53	57	44	51	29	64	29	31	38	37	39	34	48	31	35	45	22	33	42	26	17	57	61	36	57	36	58	49	17	78	61	21	27	47	25	42	48	15	44	21	54	49	26	33	46	29	8	23	31	27	36	47	51	44	15	42	39	20	55	25	48	13	55	42	14	35	64	30	42	36	29	36	17	29	19	33	51	40	24	30	19	44	55	20	31	25	19	36	15	31
45	39	17	64	18	35	39	32	44	43	19	52	56	31	31	35	39	49	18	26	37	23	20	31	34	51	35	51	21	33	31	38	27	32	55	42	55	33	31	26	31	39	21	32	32	44	37	19	55	30	35	49	19	17	33	64	44	43	57	34	38	43	38	34	32	36	60	35	29	21	17	32	57	36	33	32	36	39	36	29	34	56	31	53	42	35	31	43	28	23	43	37	15	20	34	25	49	56	47	44	8	35	24	37	17	33	36	35	31	55	49	32	27	38	64	42	45	55	49	44	42	32	56	60	64	38	32	33	16	47	23	39	36	27	42	42	31	50	32	45	20	47	16	44	52	38	49	15	43	30	29	43	36	59	31	49	23	47	57	30	42	17	30	51	49	24
31	46	20	35	33	19	15	61	17	16	61	40	31	28	55	44	18	78	45	44	37	14	47	19	20	31	49	40	51	35	39	38	14	55	17	42	40	36	53	64	36	19	33	14	44	36	27	51	15	61	28	27	25	42	21	20	44	32	33	43	49	20	25	56	34	21	22	27	13	21	29	39	20	49	19	56	35	16	34	17	36	13	19	19	65	36	44	20	20	36	26	44	28	49	32	39	64	20	31	28	40	19	31	49	24	31	51	17	47	47	54	42	20	49	55	32	42	49	31	51	47	43	31	21	47	49	47	44	18	44	50	27	54	57	35	32	32	40	48	48	17	42	40	37	29	44	43	49	51	40	36	27	31	35	32	65	47	55	51	44	20	57	37	49	31	64
15	31	45	27	36	51	19	48	30	31	51	52	42	55	42	16	35	16	51	18	57	42	49	54	24	17	42	26	17	39	35	49	36	20	51	19	57	65	55	27	47	59	31	20	51	30	15	36	46	16	21	32	29	42	36	35	42	31	57	53	28	20	47	34	14	14	20	26	36	49	55	24	31	17	24	35	34	38	43	45	35	27	26	55	30	32	28	47	38	36	44	38	48	51	31	26	39	35	17	28	53	36	48	39	31	27	42	31	42	31	61	27	27	51	61	46	30	32	31	50	25	34	59	31	36	19	32	42	35	17	32	49	42	29	26	28	36	50	35	33	34	22	31	47	51	27	49	51	49	20	25	35	56	50	31	61	42	45	37	48	36	42	32	33	44	15
34	39	34	32	40	47	37	26	32	21	34	39	51	33	61	20	35	35	42	53	29	42	32	57	30	35	45	35	42	30	31	39	15	29	31	21	38	45	42	45	33	26	22	34	35	30	51	34	49	39	17	55	15	34	15	33	48	55	45	32	51	25	42	31	48	42	40	37	35	44	39	28	31	40	32	14	40	36	26	61	21	45	58	36	26	65	36	25	42	30	64	32	36	46	43	55	49	31	25	49	26	8	42	17	19	49	22	61	64	34	28	52	43	17	40	32	31	51	18	19	54	42	78	54	33	49	31	50	49	55	64	43	15	13	42	46	34	56	51	35	45	45	63	34	48	30	36	36	40	34	40	33	13	42	15	29	27	42	39	51	28	31	36	45	55	50
51	48	20	44	31	42	17	27	44	29	34	56	48	51	19	17	36	21	20	25	32	26	26	49	34	38	32	38	13	31	32	31	31	37	35	40	60	32	33	15	36	48	13	24	43	29	23	20	52	25	34	42	60	35	33	20	54	25	43	55	60	63	40	50	42	44	61	36	32	45	18	43	22	59	37	22	25	51	19	37	48	31	37	31	31	43	47	42	50	50	37	55	49	38	17	19	27	39	15	42	30	43	29	40	63	47	35	19	36	30	20	60	38	40	48	57	16	27	31	23	35	56	56	33	42	17	39	51	55	18	49	26	32	47	59	31	8	27	48	43	56	22	78	60	36	36	53	35	51	17	36	44	28	20	20	49	47	15	38	42	32	31	21	48	16	32
37	29	30	27	37	30	17	38	29	54	34	61	43	15	45	58	26	26	14	42	58	60	37	36	48	42	15	31	50	34	29	20	61	32	65	34	17	24	35	42	36	29	29	47	29	26	43	19	36	56	51	45	39	31	47	36	27	36	30	49	63	43	35	40	24	29	42	27	35	47	55	16	31	59	55	61	17	42	45	8	29	8	34	56	49	44	25	51	38	30	22	27	29	40	47	39	26	35	61	36	33	50	48	15	52	43	42	44	45	31	36	48	15	29	44	57	48	39	43	14	78	20	35	33	42	36	19	49	48	36	28	27	59	61	39	14	31	23	42	35	51	44	25	15	30	30	15	31	47	25	47	32	40	21	16	40	36	42	49	31	31	31	47	14	27	38
42	20	34	13	47	37	36	46	34	34	39	47	60	35	36	60	22	32	16	46	26	36	35	39	22	14	34	32	29	35	32	48	33	33	29	32	55	49	35	30	44	29	31	36	33	36	13	38	14	31	42	36	47	61	50	37	36	54	36	39	45	49	21	36	20	44	38	60	17	36	31	47	36	33	33	17	35	38	23	32	42	45	46	18	29	49	21	29	35	51	36	47	44	26	49	55	38	25	31	40	48	57	36	15	34	43	42	47	36	31	42	39	55	49	38	35	45	42	51	36	42	27	56	55	51	40	23	49	55	21	59	14	40	42	33	25	39	17	16	31	51	46	19	54	31	35	51	15	21	29	40	56	31	24	17	30	42	57	61	33	36	60	44	60	38	18
36	55	38	32	49	47	48	17	34	31	49	36	55	47	35	40	49	21	26	44	59	27	39	36	15	57	48	78	35	15	31	35	36	51	38	31	37	38	27	28	57	28	54	50	35	31	50	31	19	50	20	50	19	59	40	31	23	30	49	25	44	42	25	34	31	42	54	15	26	14	31	58	32	49	34	35	42	49	44	20	51	43	31	42	28	20	44	35	18	40	42	49	30	31	37	51	63	17	54	42	56	51	34	36	78	25	58	35	34	39	49	43	30	47	36	32	30	31	35	55	35	42	45	33	30	48	27	36	42	30	48	25	33	20	51	42	40	43	28	29	15	29	18	51	30	61	29	34	19	35	42	26	42	16	48	32	42	20	31	34	33	36	47	53	38	57
39	32	47	26	43	52	42	55	44	26	61	52	36	47	31	29	49	43	42	19	33	20	31	55	26	51	42	18	31	61	31	31	23	36	40	34	32	58	63	53	39	13	43	26	44	31	27	52	42	51	20	56	19	47	44	39	40	29	42	57	42	32	32	64	30	20	54	27	26	65	34	25	61	36	36	30	30	36	42	33	36	36	55	38	27	40	51	47	48	22	47	50	35	49	40	49	29	27	16	27	43	47	48	48	14	51	31	43	38	23	36	15	20	19	25	39	15	51	42	43	31	29	36	19	30	38	49	26	65	47	35	78	33	65	34	30	31	20	48	35	53	27	17	26	36	30	32	20	33	42	40	63	26	37	46	31	18	51	36	20	33	8	42	48	13	34
48	59	44	38	32	33	32	44	38	32	36	51	32	33	30	35	8	29	45	44	55	28	60	47	17	27	21	51	31	29	65	38	13	36	36	43	42	34	49	59	35	49	50	56	30	43	48	20	40	65	32	57	51	39	30	20	78	57	44	38	8	50	29	20	26	51	44	30	36	60	36	65	29	43	20	17	26	61	42	54	35	54	23	42	31	54	47	32	26	42	14	20	32	36	59	17	31	57	29	34	55	32	39	40	27	57	44	34	56	36	40	25	44	51	48	21	31	61	29	38	57	38	31	49	15	30	34	30	47	23	42	30	13	14	47	36	39	28	51	34	32	35	61	44	29	51	17	27	33	26	63	42	42	30	33	51	46	56	42	39	40	63	20	16	61	36
17	43	15	40	25	51	50	78	26	29	32	36	22	32	23	42	61	17	56	32	34	25	20	42	35	32	45	31	14	17	44	32	78	36	36	44	26	45	25	27	48	25	29	38	42	48	16	31	61	36	52	32	64	46	42	30	43	15	36	47	33	54	42	61	34	51	37	27	37	48	55	15	19	32	27	65	34	45	40	23	30	8	15	50	27	48	18	17	44	26	45	44	38	25	20	25	13	30	26	63	49	20	25	40	30	60	18	45	25	51	30	27	32	51	51	42	19	47	14	51	47	40	17	34	46	25	26	39	20	78	19	65	42	78	42	50	18	59	34	20	44	44	19	29	31	78	59	36	23	57	31	36	24	78	34	40	40	55	31	42	61	52	45	17	50	33
48	30	40	20	20	55	63	14	27	44	25	32	33	14	50	57	23	55	29	20	32	25	33	31	26	33	29	32	19	23	39	26	22	17	32	23	56	51	36	43	31	36	20	42	30	35	57	32	32	26	47	40	49	55	54	26	34	55	43	36	27	42	45	17	25	58	25	47	39	29	45	42	52	31	55	42	46	55	54	51	38	14	35	31	51	14	55	30	55	43	29	27	32	31	25	31	32	49	55	30	36	29	28	78	65	35	47	34	42	34	25	57	38	49	26	31	30	35	39	55	52	27	54	49	46	27	15	34	57	51	46	25	65	20	42	51	47	21	39	59	48	54	43	49	28	34	15	25	31	43	32	44	23	34	36	39	51	31	31	36	25	29	44	31	61	18
47	8	43	36	54	33	44	25	55	14	16	17	36	39	33	36	19	20	57	63	51	51	31	37	24	38	25	23	44	25	40	51	53	34	25	33	34	42	50	14	37	31	20	13	18	53	56	36	31	55	42	51	32	28	33	32	25	20	32	44	36	44	8	31	33	37	42	17	55	52	44	51	34	18	26	32	44	30	32	47	44	42	25	42	14	30	35	25	40	60	45	35	16	30	35	35	31	78	32	30	29	35	57	28	35	42	36	20	31	36	28	31	23	40	44	32	37	49	42	53	25	20	29	18	51	40	31	78	47	48	34	55	40	61	42	42	32	20	42	34	36	32	27	38	26	26	43	61	35	49	25	21	48	50	31	44	17	37	40	30	24	35	61	32	58	31
35	42	32	42	32	29	17	31	19	26	17	51	19	26	29	36	19	42	24	17	37	30	36	37	38	26	14	31	20	55	38	65	56	38	50	34	59	13	42	45	15	49	32	49	25	44	26	20	17	29	22	43	49	36	19	32	29	26	34	24	39	42	43	38	29	17	33	53	26	26	50	29	31	21	31	49	78	38	64	17	47	28	42	22	15	30	59	32	31	15	19	43	57	45	40	15	40	57	36	32	48	47	63	56	56	25	19	32	15	31	16	28	20	31	32	34	35	45	40	19	55	33	42	57	17	33	51	19	65	32	49	38	35	8	55	45	17	42	54	14	40	36	20	63	40	20	48	38	18	36	37	42	34	40	42	39	30	20	48	16	56	18	19	44	31	55
35	21	16	49	31	50	56	56	32	34	34	42	26	34	47	45	39	8	42	21	28	27	34	25	21	78	57	38	31	59	40	16	78	31	31	42	17	28	47	16	54	16	34	44	37	29	53	31	51	22	42	17	54	15	36	55	31	36	18	38	40	28	26	8	56	30	57	35	31	36	47	30	25	36	20	43	47	40	40	49	34	30	43	36	34	36	15	24	36	30	43	55	78	60	19	30	47	33	27	23	37	38	26	26	29	30	55	31	78	61	20	48	18	30	61	19	36	33	30	64	26	14	47	30	26	50	37	50	43	58	33	25	48	40	55	39	20	31	18	36	32	15	48	28	35	42	36	42	23	39	47	59	39	63	20	44	38	36	29	58	50	33	47	32	30	31
64	43	46	29	42	48	58	48	33	33	42	45	35	61	49	35	35	32	33	30	48	34	38	51	18	26	8	51	44	20	24	19	47	36	29	31	34	40	29	47	31	42	30	35	44	52	20	36	30	32	35	57	53	55	28	36	15	27	31	38	31	37	58	54	30	24	32	63	48	37	8	28	33	26	53	61	30	32	54	23	17	27	31	42	43	46	55	48	36	20	47	40	61	20	64	44	34	30	15	36	51	39	47	33	26	47	55	19	17	17	20	35	20	61	25	16	16	20	31	18	44	13	21	33	33	32	63	43	52	57	45	48	31	40	39	51	31	16	38	34	30	28	50	30	20	48	34	15	39	42	31	26	51	57	28	18	42	30	48	16	46	42	39	26	34	15
39	36	57	48	50	56	47	40	33	42	38	31	30	45	42	42	28	36	57	28	34	63	61	26	56	27	30	21	65	55	54	78	28	23	49	31	56	43	17	33	58	25	30	44	17	27	42	18	25	36	15	47	36	38	61	42	36	25	38	27	37	56	25	42	50	39	23	57	23	19	30	36	14	36	45	30	35	18	56	56	19	39	51	58	21	20	53	51	51	40	49	53	48	31	35	30	46	17	37	45	32	39	42	24	36	33	36	31	30	22	51	17	34	31	16	19	58	23	42	21	42	20	15	35	48	37	47	36	20	19	30	46	23	20	14	54	26	43	48	35	44	36	48	42	47	60	26	20	30	34	35	51	47	50	20	39	40	30	46	27	39	55	25	20	21	34
13	34	48	51	29	33	34	34	56	33	17	42	17	44	33	18	42	64	39	26	29	43	31	55	19	31	47	32	55	14	42	21	35	31	32	29	30	36	42	55	20	64	61	44	50	55	42	49	30	36	36	20	36	13	39	33	47	14	31	19	51	54	27	20	57	21	21	35	20	28	18	78	48	27	26	26	38	43	36	34	51	29	29	33	33	35	31	52	43	45	47	16	33	65	29	13	49	31	49	34	29	17	38	21	18	60	15	16	29	31	21	58	47	42	42	31	20	34	55	31	40	37	39	59	32	34	47	33	43	45	30	31	32	35	48	35	42	64	32	35	42	61	37	56	29	35	42	36	78	32	31	55	35	37	15	16	20	50	34	57	57	44	19	39	19	56
26	44	56	36	48	32	49	31	42	56	42	39	42	34	42	23	8	32	16	31	48	20	32	23	35	23	40	30	56	30	38	49	47	47	42	44	36	32	48	31	30	39	34	48	34	29	20	51	14	33	19	19	54	47	43	42	33	31	56	48	45	33	30	36	50	27	40	40	39	29	23	25	36	35	63	36	29	31	19	63	55	59	31	19	40	20	40	20	43	51	36	52	14	30	54	30	14	23	36	48	51	36	42	15	65	49	17	49	19	48	19	25	38	29	18	60	8	19	29	47	35	61	42	35	40	47	31	34	23	14	36	59	49	32	29	16	27	40	32	31	29	37	26	39	31	44	40	44	55	45	31	47	17	49	13	34	59	18	37	25	36	47	63	43	14	17
34	43	27	48	47	47	30	30	43	34	61	40	20	31	42	27	39	22	29	36	54	42	42	42	30	55	15	31	38	55	42	40	63	49	29	47	40	34	26	51	25	36	59	32	56	40	18	36	17	42	36	21	42	34	48	35	48	45	32	35	47	51	31	15	51	47	21	32	42	31	58	25	47	18	30	19	32	36	8	36	49	42	34	17	38	30	55	51	14	63	42	36	40	29	51	42	52	54	19	31	51	30	28	40	32	31	50	31	57	17	43	30	29	32	31	29	58	35	36	31	59	42	31	20	32	49	42	53	50	47	26	35	15	43	40	26	15	15	17	19	49	44	78	50	19	20	42	18	40	30	31	14	15	34	14	47	47	16	15	17	39	25	50	31	31	53
26	34	40	25	30	21	42	60	31	42	28	32	31	21	49	31	28	42	34	78	24	29	33	42	32	26	50	31	21	36	36	32	26	15	53	37	44	35	39	48	34	55	40	32	18	50	42	39	23	39	47	29	13	34	42	44	40	32	43	43	58	29	44	18	44	15	32	32	42	50	17	40	47	36	34	32	51	44	16	30	61	42	60	27	44	27	18	39	44	29	26	36	44	39	34	33	55	32	25	13	42	56	21	31	51	48	23	36	25	48	30	31	8	31	61	33	49	15	34	36	34	42	40	34	24	24	45	46	42	48	32	20	37	34	38	18	26	31	58	34	30	35	49	39	29	38	36	36	47	13	49	52	38	42	35	47	37	34	43	25	48	22	47	14	38	14
